year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2019,11-Apr-19,24,,
2019,12-Apr-19,1,,
2019,12-Apr-19,2,,
2019,12-Apr-19,3,,
2019,12-Apr-19,4,,
2019,12-Apr-19,5,,
2019,12-Apr-19,6,1.288,8
2019,12-Apr-19,7,3.754,351
2019,12-Apr-19,8,31.142,742
2019,12-Apr-19,9,71.483,764
2019,12-Apr-19,10,105.741,785
2019,12-Apr-19,11,153.024,813
2019,12-Apr-19,12,197.974,860
2019,12-Apr-19,13,230.54,889
2019,12-Apr-19,14,260.417,915
2019,12-Apr-19,15,248.32,915
2019,12-Apr-19,16,192.923,891
2019,12-Apr-19,17,138.671,860
2019,12-Apr-19,18,82.052,823
2019,12-Apr-19,19,23.516,754
2019,12-Apr-19,20,1.365,48
2019,12-Apr-19,21,,
2019,12-Apr-19,22,,
2019,12-Apr-19,23,,
2019,12-Apr-19,24,,
2019,13-Apr-19,1,,
2019,13-Apr-19,2,,
2019,13-Apr-19,3,,
2019,13-Apr-19,4,,
2019,13-Apr-19,5,,
2019,13-Apr-19,6,1.608,9
2019,13-Apr-19,7,2.828,175
2019,13-Apr-19,8,30.819,717
2019,13-Apr-19,9,91.357,865
2019,13-Apr-19,10,189.788,959
2019,13-Apr-19,11,274.632,1029
2019,13-Apr-19,12,355.487,1076
2019,13-Apr-19,13,560.394,1143
2019,13-Apr-19,14,737.158,1205
2019,13-Apr-19,15,757.684,1212
2019,13-Apr-19,16,639.401,1193
2019,13-Apr-19,17,435.959,1141
2019,13-Apr-19,18,220.359,1057
2019,13-Apr-19,19,59.467,857
2019,13-Apr-19,20,3.206,328
2019,13-Apr-19,21,,
2019,13-Apr-19,22,,
2019,13-Apr-19,23,,
2019,13-Apr-19,24,,
2019,14-Apr-19,1,,
2019,14-Apr-19,2,,
2019,14-Apr-19,3,,
2019,14-Apr-19,4,,
2019,14-Apr-19,5,,
2019,14-Apr-19,6,1.041,8
2019,14-Apr-19,7,10.021,684
2019,14-Apr-19,8,115.985,957
2019,14-Apr-19,9,276.213,1126
2019,14-Apr-19,10,425.38,1158
2019,14-Apr-19,11,603.799,1186
2019,14-Apr-19,12,534.854,1167
2019,14-Apr-19,13,760.738,1210
2019,14-Apr-19,14,846.434,1222
2019,14-Apr-19,15,641.28,1199
2019,14-Apr-19,16,373.418,1144
2019,14-Apr-19,17,171.735,1041
2019,14-Apr-19,18,76.427,903
2019,14-Apr-19,19,14.327,704
2019,14-Apr-19,20,1.332,29
2019,14-Apr-19,21,,
2019,14-Apr-19,22,,
2019,14-Apr-19,23,,
2019,14-Apr-19,24,,
2019,15-Apr-19,1,,
2019,15-Apr-19,2,,
2019,15-Apr-19,3,,
2019,15-Apr-19,4,,
2019,15-Apr-19,5,,
2019,15-Apr-19,6,1.414,8
2019,15-Apr-19,7,1.227,33
2019,15-Apr-19,8,9.625,506
2019,15-Apr-19,9,85.201,773
2019,15-Apr-19,10,239.096,899
2019,15-Apr-19,11,253.04,964
2019,15-Apr-19,12,314.988,975
2019,15-Apr-19,13,500.767,1093
2019,15-Apr-19,14,476.175,1084
2019,15-Apr-19,15,348.177,1003
2019,15-Apr-19,16,224.192,910
2019,15-Apr-19,17,264.143,1006
2019,15-Apr-19,18,154.777,927
2019,15-Apr-19,19,53.078,802
2019,15-Apr-19,20,3.596,242
2019,15-Apr-19,21,,
2019,15-Apr-19,22,,
2019,15-Apr-19,23,,
2019,15-Apr-19,24,,
2019,16-Apr-19,1,,
2019,16-Apr-19,2,,
2019,16-Apr-19,3,,
2019,16-Apr-19,4,,
2019,16-Apr-19,5,,
2019,16-Apr-19,6,2.305,10
2019,16-Apr-19,7,19.744,734
2019,16-Apr-19,8,176.477,913
2019,16-Apr-19,9,490.271,1074
2019,16-Apr-19,10,769.652,1135
2019,16-Apr-19,11,927.705,1159
2019,16-Apr-19,12,979.526,1176
2019,16-Apr-19,13,994.73,1186
2019,16-Apr-19,14,991.203,1186
2019,16-Apr-19,15,967.385,1180
2019,16-Apr-19,16,877.22,1181
2019,16-Apr-19,17,634.2,1133
2019,16-Apr-19,18,313.383,1043
2019,16-Apr-19,19,71.71,846
2019,16-Apr-19,20,3.7,478
2019,16-Apr-19,21,,
2019,16-Apr-19,22,,
2019,16-Apr-19,23,,
2019,16-Apr-19,24,,
2019,17-Apr-19,1,,
2019,17-Apr-19,2,,
2019,17-Apr-19,3,,
2019,17-Apr-19,4,,
2019,17-Apr-19,5,,
2019,17-Apr-19,6,1.229,11
2019,17-Apr-19,7,22.995,753
2019,17-Apr-19,8,198.028,930
2019,17-Apr-19,9,521.381,1095
2019,17-Apr-19,10,807.99,1153
2019,17-Apr-19,11,970.127,1179
2019,17-Apr-19,12,1014.13,1194
2019,17-Apr-19,13,1029.98,1200
2019,17-Apr-19,14,1026.219,1199
2019,17-Apr-19,15,995.768,1196
2019,17-Apr-19,16,890.976,1188
2019,17-Apr-19,17,662.201,1148
2019,17-Apr-19,18,347.103,1065
2019,17-Apr-19,19,82.81,862
2019,17-Apr-19,20,2.895,434
2019,17-Apr-19,21,,
2019,17-Apr-19,22,,
2019,17-Apr-19,23,,
2019,17-Apr-19,24,,
2019,18-Apr-19,1,,
2019,18-Apr-19,2,,
2019,18-Apr-19,3,,
2019,18-Apr-19,4,,
2019,18-Apr-19,5,,
2019,18-Apr-19,6,1.737,12
2019,18-Apr-19,7,13.48,430
2019,18-Apr-19,8,46.47,760
2019,18-Apr-19,9,90.963,795
2019,18-Apr-19,10,127.961,823
2019,18-Apr-19,11,159.917,845
2019,18-Apr-19,12,198.401,866
2019,18-Apr-19,13,209.415,882
2019,18-Apr-19,14,188.087,855
2019,18-Apr-19,15,127.569,841
2019,18-Apr-19,16,85.28,795
2019,18-Apr-19,17,53.524,779
2019,18-Apr-19,18,26.495,750
2019,18-Apr-19,19,7.54,499
2019,18-Apr-19,20,1.562,36
2019,18-Apr-19,21,,
2019,18-Apr-19,22,,
2019,18-Apr-19,23,,
2019,18-Apr-19,24,,
2019,19-Apr-19,1,,
2019,19-Apr-19,2,,
2019,19-Apr-19,3,,
2019,19-Apr-19,4,,
2019,19-Apr-19,5,,
2019,19-Apr-19,6,2.289,10
2019,19-Apr-19,7,18.086,693
2019,19-Apr-19,8,93.412,850
2019,19-Apr-19,9,203.201,925
2019,19-Apr-19,10,319.774,1029
2019,19-Apr-19,11,372.231,1045
2019,19-Apr-19,12,369.249,1054
2019,19-Apr-19,13,509.745,1094
2019,19-Apr-19,14,491.804,1093
2019,19-Apr-19,15,415.631,1060
2019,19-Apr-19,16,299.756,1031
2019,19-Apr-19,17,217.138,998
2019,19-Apr-19,18,114.772,912
2019,19-Apr-19,19,40.907,787
2019,19-Apr-19,20,2.924,260
2019,19-Apr-19,21,,
2019,19-Apr-19,22,,
2019,19-Apr-19,23,,
2019,19-Apr-19,24,,
2019,20-Apr-19,1,,
2019,20-Apr-19,2,,
2019,20-Apr-19,3,,
2019,20-Apr-19,4,,
2019,20-Apr-19,5,,
2019,20-Apr-19,6,1.257,9
2019,20-Apr-19,7,5.85,455
2019,20-Apr-19,8,33.512,747
2019,20-Apr-19,9,77.714,836
2019,20-Apr-19,10,98.924,879
2019,20-Apr-19,11,176.25,915
2019,20-Apr-19,12,206.448,970
2019,20-Apr-19,13,237.828,1039
2019,20-Apr-19,14,264.023,1052
2019,20-Apr-19,15,246.145,1036
2019,20-Apr-19,16,264.518,1059
2019,20-Apr-19,17,155.587,970
2019,20-Apr-19,18,61.13,843
2019,20-Apr-19,19,18.426,702
2019,20-Apr-19,20,1.567,85
2019,20-Apr-19,21,,
2019,20-Apr-19,22,,
2019,20-Apr-19,23,,
2019,20-Apr-19,24,,
2019,21-Apr-19,1,,
2019,21-Apr-19,2,,
2019,21-Apr-19,3,,
2019,21-Apr-19,4,,
2019,21-Apr-19,5,,
2019,21-Apr-19,6,1.441,10
2019,21-Apr-19,7,10.896,576
2019,21-Apr-19,8,60.004,859
2019,21-Apr-19,9,147.698,1014
2019,21-Apr-19,10,229.24,1072
2019,21-Apr-19,11,279.255,1115
2019,21-Apr-19,12,324.591,1134
2019,21-Apr-19,13,423.255,1155
2019,21-Apr-19,14,452.429,1165
2019,21-Apr-19,15,482.029,1185
2019,21-Apr-19,16,457.895,1178
2019,21-Apr-19,17,356.302,1151
2019,21-Apr-19,18,218.491,1070
2019,21-Apr-19,19,77.071,891
2019,21-Apr-19,20,6.67,596
2019,21-Apr-19,21,,
2019,21-Apr-19,22,,
2019,21-Apr-19,23,,
2019,21-Apr-19,24,,
2019,22-Apr-19,1,,
2019,22-Apr-19,2,,
2019,22-Apr-19,3,,
2019,22-Apr-19,4,,
2019,22-Apr-19,5,,
2019,22-Apr-19,6,1.542,10
2019,22-Apr-19,7,17.531,689
2019,22-Apr-19,8,107.694,817
2019,22-Apr-19,9,257.87,927
2019,22-Apr-19,10,401.103,997
2019,22-Apr-19,11,457.836,1022
2019,22-Apr-19,12,455.162,1021
2019,22-Apr-19,13,316.438,954
2019,22-Apr-19,14,193.945,874
2019,22-Apr-19,15,162.055,815
2019,22-Apr-19,16,100.455,792
2019,22-Apr-19,17,57.688,761
2019,22-Apr-19,18,30.153,697
2019,22-Apr-19,19,11.024,470
2019,22-Apr-19,20,1.555,25
2019,22-Apr-19,21,,
2019,22-Apr-19,22,,
2019,22-Apr-19,23,,
2019,22-Apr-19,24,,
2019,23-Apr-19,1,,
2019,23-Apr-19,2,,
2019,23-Apr-19,3,,
2019,23-Apr-19,4,,
2019,23-Apr-19,5,,
2019,23-Apr-19,6,1.554,11
2019,23-Apr-19,7,7.48,472
2019,23-Apr-19,8,55.458,772
2019,23-Apr-19,9,144.903,845
2019,23-Apr-19,10,246.289,888
2019,23-Apr-19,11,371.32,940
2019,23-Apr-19,12,424.567,992
2019,23-Apr-19,13,502.556,1017
2019,23-Apr-19,14,604.953,1033
2019,23-Apr-19,15,593.924,1064
2019,23-Apr-19,16,557.826,1062
2019,23-Apr-19,17,469.077,1061
2019,23-Apr-19,18,256.747,1007
2019,23-Apr-19,19,67.453,826
2019,23-Apr-19,20,3.417,390
2019,23-Apr-19,21,,
2019,23-Apr-19,22,,
2019,23-Apr-19,23,,
2019,23-Apr-19,24,,
2019,24-Apr-19,1,,
2019,24-Apr-19,2,,
2019,24-Apr-19,3,,
2019,24-Apr-19,4,,
2019,24-Apr-19,5,,
2019,24-Apr-19,6,1.525,11
2019,24-Apr-19,7,18.78,685
2019,24-Apr-19,8,110.502,838
2019,24-Apr-19,9,317.21,954
2019,24-Apr-19,10,585.011,1056
2019,24-Apr-19,11,764.452,1140
2019,24-Apr-19,12,833.993,1163
2019,24-Apr-19,13,869.832,1171
2019,24-Apr-19,14,859.823,1172
2019,24-Apr-19,15,857.445,1169
2019,24-Apr-19,16,763.967,1159
2019,24-Apr-19,17,570.394,1110
2019,24-Apr-19,18,324.304,1039
2019,24-Apr-19,19,88.85,868
2019,24-Apr-19,20,7.01,601
2019,24-Apr-19,21,,
2019,24-Apr-19,22,,
2019,24-Apr-19,23,,
2019,24-Apr-19,24,,
2019,25-Apr-19,1,,
2019,25-Apr-19,2,,
2019,25-Apr-19,3,,
2019,25-Apr-19,4,,
2019,25-Apr-19,5,,
2019,25-Apr-19,6,1.557,103
2019,25-Apr-19,7,51.12,794
2019,25-Apr-19,8,197.067,935
2019,25-Apr-19,9,508.125,1087
2019,25-Apr-19,10,779.035,1139
2019,25-Apr-19,11,922.571,1158
2019,25-Apr-19,12,987.246,1176
2019,25-Apr-19,13,1000.314,1185
2019,25-Apr-19,14,998.517,1185
2019,25-Apr-19,15,962.256,1178
2019,25-Apr-19,16,831.825,1170
2019,25-Apr-19,17,543.469,1126
2019,25-Apr-19,18,239.124,1006
2019,25-Apr-19,19,86.335,863
2019,25-Apr-19,20,10.275,672
2019,25-Apr-19,21,,
2019,25-Apr-19,22,,
2019,25-Apr-19,23,,
2019,25-Apr-19,24,,
2019,26-Apr-19,1,,
2019,26-Apr-19,2,,
2019,26-Apr-19,3,,
2019,26-Apr-19,4,,
2019,26-Apr-19,5,,
2019,26-Apr-19,6,1.458,12
2019,26-Apr-19,7,7.656,571
2019,26-Apr-19,8,31.384,748
2019,26-Apr-19,9,63.115,779
2019,26-Apr-19,10,110.972,809
2019,26-Apr-19,11,148.506,836
2019,26-Apr-19,12,162.791,833
2019,26-Apr-19,13,162.802,847
2019,26-Apr-19,14,122.641,816
2019,26-Apr-19,15,87.461,797
2019,26-Apr-19,16,66.844,776
2019,26-Apr-19,17,76.323,788
2019,26-Apr-19,18,62.99,785
2019,26-Apr-19,19,13.248,663
2019,26-Apr-19,20,2.348,25
2019,26-Apr-19,21,,
2019,26-Apr-19,22,,
2019,26-Apr-19,23,,
2019,26-Apr-19,24,,
2019,27-Apr-19,1,,
2019,27-Apr-19,2,,
2019,27-Apr-19,3,,
2019,27-Apr-19,4,,
2019,27-Apr-19,5,,
2019,27-Apr-19,6,2.405,11
2019,27-Apr-19,7,17.13,691
2019,27-Apr-19,8,99.039,870
2019,27-Apr-19,9,234.053,996
2019,27-Apr-19,10,335.775,1079
2019,27-Apr-19,11,470.802,1146
2019,27-Apr-19,12,514.223,1174
2019,27-Apr-19,13,480.368,1173
2019,27-Apr-19,14,467.238,1158
2019,27-Apr-19,15,435.191,1154
2019,27-Apr-19,16,438.75,1156
2019,27-Apr-19,17,430.235,1146
2019,27-Apr-19,18,240.414,1087
2019,27-Apr-19,19,71.108,894
2019,27-Apr-19,20,6.432,533
2019,27-Apr-19,21,,
2019,27-Apr-19,22,,
2019,27-Apr-19,23,,
2019,27-Apr-19,24,,
2019,28-Apr-19,1,,
2019,28-Apr-19,2,,
2019,28-Apr-19,3,,
2019,28-Apr-19,4,,
2019,28-Apr-19,5,,
2019,28-Apr-19,6,1.889,62
2019,28-Apr-19,7,42.571,832
2019,28-Apr-19,8,203.94,1079
2019,28-Apr-19,9,353.23,1139
2019,28-Apr-19,10,458.994,1167
2019,28-Apr-19,11,413.86,1142
2019,28-Apr-19,12,344.245,1139
2019,28-Apr-19,13,291.405,1110
2019,28-Apr-19,14,283.919,1089
2019,28-Apr-19,15,229.955,1055
2019,28-Apr-19,16,201.357,1047
2019,28-Apr-19,17,130.351,976
2019,28-Apr-19,18,75.751,874
2019,28-Apr-19,19,37.979,770
2019,28-Apr-19,20,8.052,437
2019,28-Apr-19,21,,
2019,28-Apr-19,22,,
2019,28-Apr-19,23,,
2019,28-Apr-19,24,,
2019,29-Apr-19,1,,
2019,29-Apr-19,2,,
2019,29-Apr-19,3,,
2019,29-Apr-19,4,,
2019,29-Apr-19,5,,
2019,29-Apr-19,6,1.754,104
2019,29-Apr-19,7,45.334,791
2019,29-Apr-19,8,244,960
2019,29-Apr-19,9,562.279,1092
2019,29-Apr-19,10,830.156,1149
2019,29-Apr-19,11,964.438,1163
2019,29-Apr-19,12,995.811,1165
2019,29-Apr-19,13,996.881,1179
2019,29-Apr-19,14,957.887,1166
2019,29-Apr-19,15,858.852,1158
2019,29-Apr-19,16,723.717,1147
2019,29-Apr-19,17,378.858,1073
2019,29-Apr-19,18,210.671,978
2019,29-Apr-19,19,85.592,850
2019,29-Apr-19,20,5.264,570
2019,29-Apr-19,21,,
2019,29-Apr-19,22,,
2019,29-Apr-19,23,,
2019,29-Apr-19,24,,
2019,30-Apr-19,1,,
2019,30-Apr-19,2,,
2019,30-Apr-19,3,,
2019,30-Apr-19,4,,
2019,30-Apr-19,5,,
2019,30-Apr-19,6,1.346,10
2019,30-Apr-19,7,8.308,591
2019,30-Apr-19,8,53.446,773
2019,30-Apr-19,9,91.979,794
2019,30-Apr-19,10,134.514,821
2019,30-Apr-19,11,200.19,881
2019,30-Apr-19,12,264.044,927
2019,30-Apr-19,13,260.27,935
2019,30-Apr-19,14,264.996,917
2019,30-Apr-19,15,292.383,958
2019,30-Apr-19,16,296.318,982
2019,30-Apr-19,17,221.34,954
2019,30-Apr-19,18,151.319,922
2019,30-Apr-19,19,87.449,858
2019,30-Apr-19,20,13.323,678
2019,30-Apr-19,21,,
2019,30-Apr-19,22,,
2019,30-Apr-19,23,,
2019,30-Apr-19,24,,
2019,1-May-19,1,,
2019,1-May-19,2,,
2019,1-May-19,3,,
2019,1-May-19,4,,
2019,1-May-19,5,,
2019,1-May-19,6,1.487,20
2019,1-May-19,7,26.361,730
2019,1-May-19,8,90.829,799
2019,1-May-19,9,139.385,824
2019,1-May-19,10,190.193,861
2019,1-May-19,11,321.767,951
2019,1-May-19,12,385.661,973
2019,1-May-19,13,423.235,1003
2019,1-May-19,14,419.595,1030
2019,1-May-19,15,351.714,999
2019,1-May-19,16,257.451,955
2019,1-May-19,17,146.641,859
2019,1-May-19,18,79.861,803
2019,1-May-19,19,29.062,744
2019,1-May-19,20,2.603,249
2019,1-May-19,21,,
2019,1-May-19,22,,
2019,1-May-19,23,,
2019,1-May-19,24,,
2019,2-May-19,1,,
2019,2-May-19,2,,
2019,2-May-19,3,,
2019,2-May-19,4,,
2019,2-May-19,5,,
2019,2-May-19,6,1.96,21
2019,2-May-19,7,20.837,709
2019,2-May-19,8,73.701,771
2019,2-May-19,9,151.004,811
2019,2-May-19,10,194.588,847
2019,2-May-19,11,224.167,872
2019,2-May-19,12,274.546,895
2019,2-May-19,13,291.175,910
2019,2-May-19,14,286.446,914
2019,2-May-19,15,221.949,877
2019,2-May-19,16,160.523,849
2019,2-May-19,17,97.954,808
2019,2-May-19,18,53.062,783
2019,2-May-19,19,20.928,719
2019,2-May-19,20,2.646,166
2019,2-May-19,21,,
2019,2-May-19,22,,
2019,2-May-19,23,,
2019,2-May-19,24,,
2019,3-May-19,1,,
2019,3-May-19,2,,
2019,3-May-19,3,,
2019,3-May-19,4,,
2019,3-May-19,5,,
2019,3-May-19,6,1.543,34
2019,3-May-19,7,22.197,738
2019,3-May-19,8,72.232,787
2019,3-May-19,9,118.518,809
2019,3-May-19,10,209.024,905
2019,3-May-19,11,362.879,972
2019,3-May-19,12,526.555,1031
2019,3-May-19,13,522.908,1046
2019,3-May-19,14,323.884,978
2019,3-May-19,15,214.912,885
2019,3-May-19,16,185.076,905
2019,3-May-19,17,126.595,885
2019,3-May-19,18,69.388,816
2019,3-May-19,19,23.557,739
2019,3-May-19,20,1.971,145
2019,3-May-19,21,,
2019,3-May-19,22,,
2019,3-May-19,23,,
2019,3-May-19,24,,
2019,4-May-19,1,,
2019,4-May-19,2,,
2019,4-May-19,3,,
2019,4-May-19,4,,
2019,4-May-19,5,,
2019,4-May-19,6,1.454,13
2019,4-May-19,7,12.23,630
2019,4-May-19,8,74.06,843
2019,4-May-19,9,141.141,931
2019,4-May-19,10,205.348,998
2019,4-May-19,11,238.31,1029
2019,4-May-19,12,299.558,1079
2019,4-May-19,13,298.256,1081
2019,4-May-19,14,317.151,1102
2019,4-May-19,15,360.335,1120
2019,4-May-19,16,335.259,1116
2019,4-May-19,17,276.152,1059
2019,4-May-19,18,173.637,1018
2019,4-May-19,19,71.431,878
2019,4-May-19,20,9.617,627
2019,4-May-19,21,,
2019,4-May-19,22,,
2019,4-May-19,23,,
2019,4-May-19,24,,
2019,5-May-19,1,,
2019,5-May-19,2,,
2019,5-May-19,3,,
2019,5-May-19,4,,
2019,5-May-19,5,,
2019,5-May-19,6,1.728,59
2019,5-May-19,7,19.985,721
2019,5-May-19,8,57.592,812
2019,5-May-19,9,110.527,919
2019,5-May-19,10,178.698,1006
2019,5-May-19,11,200.102,1039
2019,5-May-19,12,211.645,1058
2019,5-May-19,13,236.476,1067
2019,5-May-19,14,239.287,1060
2019,5-May-19,15,199.237,1035
2019,5-May-19,16,202.682,1044
2019,5-May-19,17,178.607,1036
2019,5-May-19,18,109.576,937
2019,5-May-19,19,34.335,789
2019,5-May-19,20,3.151,321
2019,5-May-19,21,,
2019,5-May-19,22,,
2019,5-May-19,23,,
2019,5-May-19,24,,
2019,6-May-19,1,,
2019,6-May-19,2,,
2019,6-May-19,3,,
2019,6-May-19,4,,
2019,6-May-19,5,,
2019,6-May-19,6,1.829,67
2019,6-May-19,7,31.321,735
2019,6-May-19,8,118.359,826
2019,6-May-19,9,234.863,908
2019,6-May-19,10,398.866,999
2019,6-May-19,11,539.896,1052
2019,6-May-19,12,725.71,1115
2019,6-May-19,13,874.15,1158
2019,6-May-19,14,923.94,1161
2019,6-May-19,15,883.407,1156
2019,6-May-19,16,789.996,1142
2019,6-May-19,17,609.261,1126
2019,6-May-19,18,362.239,1067
2019,6-May-19,19,108.061,910
2019,6-May-19,20,11.44,699
2019,6-May-19,21,,
2019,6-May-19,22,,
2019,6-May-19,23,,
2019,6-May-19,24,,
2019,7-May-19,1,,
2019,7-May-19,2,,
2019,7-May-19,3,,
2019,7-May-19,4,,
2019,7-May-19,5,,
2019,7-May-19,6,3.255,281
2019,7-May-19,7,53.387,804
2019,7-May-19,8,227.34,969
2019,7-May-19,9,460.823,1070
2019,7-May-19,10,695.676,1113
2019,7-May-19,11,780.258,1139
2019,7-May-19,12,824.412,1149
2019,7-May-19,13,852.529,1152
2019,7-May-19,14,871.907,1157
2019,7-May-19,15,778.589,1136
2019,7-May-19,16,611.997,1087
2019,7-May-19,17,368.626,1019
2019,7-May-19,18,182.526,907
2019,7-May-19,19,52.14,737
2019,7-May-19,20,5.489,308
2019,7-May-19,21,,
2019,7-May-19,22,,
2019,7-May-19,23,,
2019,7-May-19,24,,
2019,8-May-19,1,,
2019,8-May-19,2,,
2019,8-May-19,3,,
2019,8-May-19,4,,
2019,8-May-19,5,,
2019,8-May-19,6,2.857,240
2019,8-May-19,7,54.678,801
2019,8-May-19,8,229.005,965
2019,8-May-19,9,524.156,1095
2019,8-May-19,10,785.275,1140
2019,8-May-19,11,922.252,1150
2019,8-May-19,12,927.136,1155
2019,8-May-19,13,906.148,1161
2019,8-May-19,14,885.262,1156
2019,8-May-19,15,885.581,1156
2019,8-May-19,16,844.31,1162
2019,8-May-19,17,646.732,1138
2019,8-May-19,18,371.631,1074
2019,8-May-19,19,116.196,912
2019,8-May-19,20,15.403,729
2019,8-May-19,21,,
2019,8-May-19,22,,
2019,8-May-19,23,,
2019,8-May-19,24,,
2019,9-May-19,1,,
2019,9-May-19,2,,
2019,9-May-19,3,,
2019,9-May-19,4,,
2019,9-May-19,5,,
2019,9-May-19,6,3.527,356
2019,9-May-19,7,57.359,820
2019,9-May-19,8,229.412,959
2019,9-May-19,9,502.8,1079
2019,9-May-19,10,721.568,1129
2019,9-May-19,11,845.641,1144
2019,9-May-19,12,851.255,1150
2019,9-May-19,13,848.404,1150
2019,9-May-19,14,820.052,1135
2019,9-May-19,15,766.032,1128
2019,9-May-19,16,650.027,1116
2019,9-May-19,17,475.649,1078
2019,9-May-19,18,234.205,997
2019,9-May-19,19,64.837,823
2019,9-May-19,20,6.182,492
2019,9-May-19,21,,
2019,9-May-19,22,,
2019,9-May-19,23,,
2019,9-May-19,24,,
2019,10-May-19,1,,
2019,10-May-19,2,,
2019,10-May-19,3,,
2019,10-May-19,4,,
2019,10-May-19,5,,
2019,10-May-19,6,1.78,17
2019,10-May-19,7,12.695,654
2019,10-May-19,8,66.445,772
2019,10-May-19,9,146.392,857
2019,10-May-19,10,193.145,888
2019,10-May-19,11,184.602,857
2019,10-May-19,12,148.72,819
2019,10-May-19,13,127.63,808
2019,10-May-19,14,107.206,795
2019,10-May-19,15,104.685,800
2019,10-May-19,16,127.641,833
2019,10-May-19,17,114.095,845
2019,10-May-19,18,101.382,868
2019,10-May-19,19,69.338,842
2019,10-May-19,20,13.631,693
2019,10-May-19,21,,
2019,10-May-19,22,,
2019,10-May-19,23,,
2019,10-May-19,24,,
2019,11-May-19,1,,
2019,11-May-19,2,,
2019,11-May-19,3,,
2019,11-May-19,4,,
2019,11-May-19,5,,
2019,11-May-19,6,3.14,158
2019,11-May-19,7,37.764,788
2019,11-May-19,8,173.379,1008
2019,11-May-19,9,418.536,1149
2019,11-May-19,10,669.068,1182
2019,11-May-19,11,886,1210
2019,11-May-19,12,989.686,1223
2019,11-May-19,13,1005.146,1226
2019,11-May-19,14,999.163,1226
2019,11-May-19,15,966.301,1225
2019,11-May-19,16,862.809,1214
2019,11-May-19,17,656.42,1185
2019,11-May-19,18,384.849,1131
2019,11-May-19,19,116.353,958
2019,11-May-19,20,13.439,709
2019,11-May-19,21,,
2019,11-May-19,22,,
2019,11-May-19,23,,
2019,11-May-19,24,,
2019,12-May-19,1,,
2019,12-May-19,2,,
2019,12-May-19,3,,
2019,12-May-19,4,,
2019,12-May-19,5,,
2019,12-May-19,6,1.743,22
2019,12-May-19,7,11.166,621
2019,12-May-19,8,42.044,776
2019,12-May-19,9,94.593,888
2019,12-May-19,10,137.449,972
2019,12-May-19,11,143.52,955
2019,12-May-19,12,181.004,1003
2019,12-May-19,13,191.345,1025
2019,12-May-19,14,171.437,1001
2019,12-May-19,15,149.271,971
2019,12-May-19,16,125.789,933
2019,12-May-19,17,91.084,877
2019,12-May-19,18,45.25,793
2019,12-May-19,19,22.012,716
2019,12-May-19,20,5.152,350
2019,12-May-19,21,,
2019,12-May-19,22,,
2019,12-May-19,23,,
2019,12-May-19,24,,
2019,13-May-19,1,,
2019,13-May-19,2,,
2019,13-May-19,3,,
2019,13-May-19,4,,
2019,13-May-19,5,,
2019,13-May-19,6,3.607,395
2019,13-May-19,7,65.638,811
2019,13-May-19,8,211.56,932
2019,13-May-19,9,286.099,962
2019,13-May-19,10,324.931,992
2019,13-May-19,11,485.39,1048
2019,13-May-19,12,549.118,1063
2019,13-May-19,13,524.396,1059
2019,13-May-19,14,458.254,1023
2019,13-May-19,15,322.844,982
2019,13-May-19,16,174.279,883
2019,13-May-19,17,100.626,813
2019,13-May-19,18,61.335,779
2019,13-May-19,19,25.429,684
2019,13-May-19,20,2.729,237
2019,13-May-19,21,,
2019,13-May-19,22,,
2019,13-May-19,23,,
2019,13-May-19,24,,
2019,14-May-19,1,,
2019,14-May-19,2,,
2019,14-May-19,3,,
2019,14-May-19,4,,
2019,14-May-19,5,1.494,9
2019,14-May-19,6,1.649,103
2019,14-May-19,7,34.748,732
2019,14-May-19,8,109.491,801
2019,14-May-19,9,201.803,881
2019,14-May-19,10,293.234,938
2019,14-May-19,11,356.987,969
2019,14-May-19,12,355.58,985
2019,14-May-19,13,339.77,969
2019,14-May-19,14,335.211,963
2019,14-May-19,15,315.131,966
2019,14-May-19,16,256.22,958
2019,14-May-19,17,163.449,901
2019,14-May-19,18,87.691,824
2019,14-May-19,19,38.94,762
2019,14-May-19,20,5.63,542
2019,14-May-19,21,1.291,9
2019,14-May-19,22,,
2019,14-May-19,23,,
2019,14-May-19,24,,
2019,15-May-19,1,,
2019,15-May-19,2,,
2019,15-May-19,3,,
2019,15-May-19,4,,
2019,15-May-19,5,1.796,11
2019,15-May-19,6,2.854,261
2019,15-May-19,7,54.244,769
2019,15-May-19,8,210.64,932
2019,15-May-19,9,428.653,1049
2019,15-May-19,10,515.673,1067
2019,15-May-19,11,553.857,1073
2019,15-May-19,12,571.398,1080
2019,15-May-19,13,540.52,1080
2019,15-May-19,14,523.58,1052
2019,15-May-19,15,517.875,1044
2019,15-May-19,16,498.069,1060
2019,15-May-19,17,464.457,1066
2019,15-May-19,18,306.043,1033
2019,15-May-19,19,111.105,906
2019,15-May-19,20,14.531,698
2019,15-May-19,21,1.48,12
2019,15-May-19,22,,
2019,15-May-19,23,,
2019,15-May-19,24,,
2019,16-May-19,1,,
2019,16-May-19,2,,
2019,16-May-19,3,,
2019,16-May-19,4,,
2019,16-May-19,5,2.246,12
2019,16-May-19,6,5.1,514
2019,16-May-19,7,63.613,826
2019,16-May-19,8,255.109,981
2019,16-May-19,9,512.272,1073
2019,16-May-19,10,667.899,1099
